Sim ID,Sample,Agent ID,Strategy,Wins,Losses,Pushes,Total Profit,Avg Profit/Round,Final Bankroll
143,2000,430,unskilled,832,979,212,-3135.00,-1.57,6865.00
143,2000,431,basic,914,976,168,1050.00,0.53,11050.00
143,2000,432,counting,926,929,205,8520.00,4.26,18520.00
144,2000,433,unskilled,853,979,201,-2295.00,-1.15,7705.00
144,2000,434,basic,921,989,142,645.00,0.32,10645.00
144,2000,435,counting,938,959,158,4995.00,2.50,14995.00
145,2000,436,unskilled,833,989,196,-3225.00,-1.61,6775.00
145,2000,437,basic,889,964,206,930.00,0.47,10930.00
145,2000,438,counting,920,953,183,6165.00,3.08,16165.00
146,2000,439,unskilled,856,1009,178,-2805.00,-1.40,7195.00
146,2000,440,basic,892,973,185,120.00,0.06,10120.00
146,2000,441,counting,883,990,173,-3090.00,-1.54,6910.00
147,2000,442,unskilled,821,1020,179,-4815.00,-2.41,5185.00
147,2000,443,basic,897,989,177,165.00,0.08,10165.00
147,2000,444,counting,892,1014,160,2565.00,1.28,12565.00
148,2000,445,unskilled,840,970,207,-2655.00,-1.33,7345.00
148,2000,446,basic,877,974,192,-705.00,-0.35,9295.00
148,2000,447,counting,885,994,188,195.00,0.10,10195.00
149,2000,448,unskilled,832,979,214,-3045.00,-1.52,6955.00
149,2000,449,basic,924,963,177,1185.00,0.59,11185.00
149,2000,450,counting,921,972,165,4815.00,2.41,14815.00
150,2000,451,unskilled,827,984,210,-3300.00,-1.65,6700.00
150,2000,452,basic,907,968,188,585.00,0.29,10585.00
150,2000,453,counting,891,975,195,900.00,0.45,10900.00
151,2000,454,unskilled,849,961,220,-1590.00,-0.80,8410.00
151,2000,455,basic,893,990,161,-675.00,-0.34,9325.00
151,2000,456,counting,875,985,188,-1395.00,-0.70,8605.00
152,2000,457,unskilled,815,1016,194,-4245.00,-2.12,5755.00
152,2000,458,basic,868,1022,164,-2595.00,-1.30,7405.00
152,2000,459,counting,866,998,179,-7485.00,-3.74,2515.00
153,2000,460,unskilled,848,966,205,-2205.00,-1.10,7795.00
153,2000,461,basic,949,952,163,2370.00,1.19,12370.00
153,2000,462,counting,928,959,172,7950.00,3.98,17950.00
154,2000,463,unskilled,807,1029,194,-5250.00,-2.62,4750.00
154,2000,464,basic,859,1042,150,-2625.00,-1.31,7375.00
154,2000,465,counting,848,1020,173,-5385.00,-2.69,4615.00
155,2000,466,unskilled,850,989,170,-2700.00,-1.35,7300.00
155,2000,467,basic,897,966,190,600.00,0.30,10600.00
155,2000,468,counting,901,965,171,-405.00,-0.20,9595.00
156,2000,469,unskilled,882,948,204,-585.00,-0.29,9415.00
156,2000,470,basic,920,965,179,1605.00,0.80,11605.00
156,2000,471,counting,890,983,186,-1710.00,-0.85,8290.00
157,2000,472,unskilled,850,976,198,-2220.00,-1.11,7780.00
157,2000,473,basic,858,1036,169,-2775.00,-1.39,7225.00
157,2000,474,counting,915,994,157,-2010.00,-1.00,7990.00
158,2000,475,unskilled,837,981,206,-2925.00,-1.46,7075.00
158,2000,476,basic,886,1007,162,-1485.00,-0.74,8515.00
158,2000,477,counting,894,1008,152,1185.00,0.59,11185.00
159,2000,478,unskilled,814,1005,206,-4380.00,-2.19,5620.00
159,2000,479,basic,886,998,167,-1185.00,-0.59,8815.00
159,2000,480,counting,905,969,179,375.00,0.19,10375.00
160,2000,481,unskilled,850,983,192,-2580.00,-1.29,7420.00
160,2000,482,basic,868,1020,151,-2190.00,-1.09,7810.00
160,2000,483,counting,890,984,179,1185.00,0.59,11185.00
161,2000,484,unskilled,835,1001,187,-3630.00,-1.81,6370.00
161,2000,485,basic,917,994,144,600.00,0.30,10600.00
161,2000,486,counting,921,967,179,9585.00,4.79,19585.00
162,2000,487,unskilled,874,980,170,-1605.00,-0.80,8395.00
162,2000,488,basic,925,957,169,2055.00,1.03,12055.00
162,2000,489,counting,939,960,159,6435.00,3.22,16435.00
163,2000,490,unskilled,858,961,217,-1560.00,-0.78,8440.00
163,2000,491,basic,904,983,182,1140.00,0.57,11140.00
163,2000,492,counting,895,977,176,4395.00,2.20,14395.00
164,2000,493,unskilled,852,967,198,-1935.00,-0.97,8065.00
164,2000,494,basic,878,983,174,-675.00,-0.34,9325.00
164,2000,495,counting,892,970,186,990.00,0.49,10990.00
165,2000,496,unskilled,836,993,200,-3150.00,-1.57,6850.00
165,2000,497,basic,864,1004,189,-2100.00,-1.05,7900.00
165,2000,498,counting,902,987,163,2805.00,1.40,12805.00
166,2000,499,unskilled,849,982,189,-2670.00,-1.33,7330.00
166,2000,500,basic,879,1011,150,-1350.00,-0.68,8650.00
166,2000,501,counting,903,975,163,-510.00,-0.26,9490.00
167,2000,502,unskilled,855,979,190,-2160.00,-1.08,7840.00
167,2000,503,basic,932,951,182,1755.00,0.88,11755.00
167,2000,504,counting,924,939,172,3930.00,1.97,13930.00
168,2000,505,unskilled,864,947,207,-990.00,-0.49,9010.00
168,2000,506,basic,909,982,170,555.00,0.28,10555.00
168,2000,507,counting,910,958,185,1815.00,0.91,11815.00
169,2000,508,unskilled,839,978,203,-2700.00,-1.35,7300.00
169,2000,509,basic,911,977,167,-105.00,-0.05,9895.00
169,2000,510,counting,902,958,179,8130.00,4.07,18130.00
170,2000,511,unskilled,889,927,199,225.00,0.11,10225.00
170,2000,512,basic,911,957,180,930.00,0.47,10930.00
170,2000,513,counting,914,959,167,5505.00,2.75,15505.00
171,2000,514,unskilled,806,1021,197,-4710.00,-2.35,5290.00
171,2000,515,basic,857,1008,174,-2190.00,-1.09,7810.00
171,2000,516,counting,915,988,159,1380.00,0.69,11380.00
172,2000,517,unskilled,827,991,200,-3750.00,-1.88,6250.00
172,2000,518,basic,851,1007,190,-2520.00,-1.26,7480.00
172,2000,519,counting,908,986,167,3255.00,1.63,13255.00
173,2000,520,unskilled,824,997,207,-3540.00,-1.77,6460.00
173,2000,521,basic,888,953,206,990.00,0.49,10990.00
173,2000,522,counting,892,988,176,-3375.00,-1.69,6625.00
174,2000,523,unskilled,821,984,212,-3645.00,-1.82,6355.00
174,2000,524,basic,902,949,191,1620.00,0.81,11620.00
174,2000,525,counting,918,960,166,5925.00,2.96,15925.00
175,2000,526,unskilled,865,935,224,-480.00,-0.24,9520.00
175,2000,527,basic,923,957,167,915.00,0.46,10915.00
175,2000,528,counting,922,949,175,5985.00,2.99,15985.00
176,2000,529,unskilled,846,973,214,-2490.00,-1.25,7510.00
176,2000,530,basic,880,983,183,-585.00,-0.29,9415.00
176,2000,531,counting,908,965,178,4485.00,2.24,14485.00
177,2000,532,unskilled,821,1027,176,-4785.00,-2.39,5215.00
177,2000,533,basic,873,984,196,-1050.00,-0.53,8950.00
177,2000,534,counting,872,993,192,-2295.00,-1.15,7705.00
178,2000,535,unskilled,863,946,210,-945.00,-0.47,9055.00
178,2000,536,basic,881,990,183,-780.00,-0.39,9220.00
178,2000,537,counting,891,998,168,-3660.00,-1.83,6340.00
179,2000,538,unskilled,857,984,191,-2265.00,-1.13,7735.00
179,2000,539,basic,923,950,181,1740.00,0.87,11740.00
179,2000,540,counting,882,977,181,-1470.00,-0.73,8530.00
180,2000,541,unskilled,867,969,191,-1500.00,-0.75,8500.00
180,2000,542,basic,903,970,173,285.00,0.14,10285.00
180,2000,543,counting,957,935,165,14940.00,7.47,24940.00
181,2000,544,unskilled,872,951,202,-825.00,-0.41,9175.00
181,2000,545,basic,902,972,188,1110.00,0.56,11110.00
181,2000,546,counting,914,958,184,14010.00,7.00,24010.00
182,2000,547,unskilled,858,941,232,-1080.00,-0.54,8920.00
182,2000,548,basic,921,956,174,1710.00,0.85,11710.00
182,2000,549,counting,914,979,166,2715.00,1.36,12715.00
183,2000,550,unskilled,866,968,193,-1470.00,-0.73,8530.00
183,2000,551,basic,904,986,161,450.00,0.23,10450.00
183,2000,552,counting,902,983,172,-2175.00,-1.09,7825.00
184,2000,553,unskilled,846,974,213,-2415.00,-1.21,7585.00
184,2000,554,basic,887,994,167,-660.00,-0.33,9340.00
184,2000,555,counting,908,994,157,405.00,0.20,10405.00
185,2000,556,unskilled,839,979,208,-2595.00,-1.30,7405.00
185,2000,557,basic,870,995,173,-1170.00,-0.58,8830.00
185,2000,558,counting,899,999,160,2640.00,1.32,12640.00
186,2000,559,unskilled,852,980,201,-2325.00,-1.16,7675.00
186,2000,560,basic,908,961,176,1125.00,0.56,11125.00
186,2000,561,counting,908,1002,159,-1335.00,-0.67,8665.00
187,2000,562,unskilled,834,1015,183,-4080.00,-2.04,5920.00
187,2000,563,basic,917,971,171,1290.00,0.65,11290.00
187,2000,564,counting,887,976,180,-765.00,-0.38,9235.00
188,2000,565,unskilled,829,998,193,-3675.00,-1.84,6325.00
188,2000,566,basic,898,977,175,120.00,0.06,10120.00
188,2000,567,counting,866,999,178,-3795.00,-1.90,6205.00
189,2000,568,unskilled,839,990,197,-3105.00,-1.55,6895.00
189,2000,569,basic,886,995,174,-870.00,-0.43,9130.00
189,2000,570,counting,893,990,175,-2175.00,-1.09,7825.00
190,2000,571,unskilled,849,982,206,-2445.00,-1.22,7555.00
190,2000,572,basic,855,1008,188,-2010.00,-1.00,7990.00
190,2000,573,counting,859,1043,154,-5415.00,-2.71,4585.00
191,2000,574,unskilled,824,1002,211,-3765.00,-1.88,6235.00
191,2000,575,basic,888,977,197,60.00,0.03,10060.00
191,2000,576,counting,858,1012,180,-6450.00,-3.23,3550.00
192,2000,577,unskilled,860,974,185,-2115.00,-1.06,7885.00
192,2000,578,basic,923,957,167,2340.00,1.17,12340.00
192,2000,579,counting,896,992,158,750.00,0.38,10750.00
193,2000,580,unskilled,835,989,198,-3105.00,-1.55,6895.00
193,2000,581,basic,910,994,153,-330.00,-0.17,9670.00
193,2000,582,counting,893,989,160,-3090.00,-1.54,6910.00
194,2000,583,unskilled,812,1013,202,-4560.00,-2.28,5440.00
194,2000,584,basic,900,961,189,225.00,0.11,10225.00
194,2000,585,counting,887,1005,150,4005.00,2.00,14005.00
195,2000,586,unskilled,914,934,175,945.00,0.47,10945.00
195,2000,587,basic,894,986,156,-780.00,-0.39,9220.00
195,2000,588,counting,888,1006,163,-6825.00,-3.41,3175.00
196,2000,589,unskilled,810,1005,222,-4395.00,-2.20,5605.00
196,2000,590,basic,881,978,181,-375.00,-0.19,9625.00
196,2000,591,counting,872,1006,171,1965.00,0.98,11965.00
197,2000,592,unskilled,845,987,196,-2595.00,-1.30,7405.00
197,2000,593,basic,905,966,188,1380.00,0.69,11380.00
197,2000,594,counting,903,957,193,3330.00,1.67,13330.00
198,2000,595,unskilled,856,974,202,-1920.00,-0.96,8080.00
198,2000,596,basic,896,984,191,-735.00,-0.37,9265.00
198,2000,597,counting,910,972,185,9690.00,4.84,19690.00
199,2000,598,unskilled,874,956,194,-990.00,-0.49,9010.00
199,2000,599,basic,926,986,154,690.00,0.34,10690.00
199,2000,600,counting,917,963,174,1965.00,0.98,11965.00
200,2000,601,unskilled,845,995,187,-2895.00,-1.45,7105.00
200,2000,602,basic,934,936,182,2115.00,1.06,12115.00
200,2000,603,counting,884,990,180,915.00,0.46,10915.00
201,2000,604,unskilled,848,1012,166,-3360.00,-1.68,6640.00
201,2000,605,basic,916,955,174,1995.00,1.00,11995.00
201,2000,606,counting,874,996,182,-15.00,-0.01,9985.00
202,2000,607,unskilled,861,964,200,-1665.00,-0.83,8335.00
202,2000,608,basic,900,972,186,420.00,0.21,10420.00
202,2000,609,counting,905,966,178,-255.00,-0.13,9745.00
203,2000,610,unskilled,782,1019,233,-5820.00,-2.91,4180.00
203,2000,611,basic,837,1005,191,-3090.00,-1.54,6910.00
203,2000,612,counting,869,1015,169,1455.00,0.73,11455.00
204,2000,613,unskilled,852,980,191,-2250.00,-1.12,7750.00
204,2000,614,basic,915,948,191,1770.00,0.89,11770.00
204,2000,615,counting,900,965,180,3675.00,1.84,13675.00
205,2000,616,unskilled,815,998,214,-3975.00,-1.99,6025.00
205,2000,617,basic,901,958,191,900.00,0.45,10900.00
205,2000,618,counting,896,980,184,1845.00,0.92,11845.00
206,2000,619,unskilled,837,957,233,-2205.00,-1.10,7795.00
206,2000,620,basic,843,1000,197,-2430.00,-1.22,7570.00
206,2000,621,counting,879,1014,163,-2775.00,-1.39,7225.00
207,2000,622,unskilled,881,957,190,-465.00,-0.23,9535.00
207,2000,623,basic,929,939,188,2655.00,1.33,12655.00
207,2000,624,counting,886,1001,156,-7095.00,-3.55,2905.00
208,2000,625,unskilled,830,977,226,-2970.00,-1.49,7030.00
208,2000,626,basic,915,946,186,855.00,0.43,10855.00
208,2000,627,counting,892,992,162,-5250.00,-2.62,4750.00
209,2000,628,unskilled,797,1026,199,-5475.00,-2.74,4525.00
209,2000,629,basic,870,990,200,-1425.00,-0.71,8575.00
209,2000,630,counting,876,996,173,-6375.00,-3.19,3625.00
210,2000,631,unskilled,819,1003,207,-3900.00,-1.95,6100.00
210,2000,632,basic,879,996,181,-1050.00,-0.53,8950.00
210,2000,633,counting,891,982,185,-510.00,-0.26,9490.00
211,2000,634,unskilled,830,1003,195,-3645.00,-1.82,6355.00
211,2000,635,basic,860,1017,183,-2955.00,-1.48,7045.00
211,2000,636,counting,877,1013,170,1005.00,0.50,11005.00
212,2000,637,unskilled,860,968,202,-1770.00,-0.89,8230.00
212,2000,638,basic,880,977,188,-1080.00,-0.54,8920.00
212,2000,639,counting,874,1005,169,-8895.00,-4.45,1105.00
213,2000,640,unskilled,826,1023,191,-4260.00,-2.13,5740.00
213,2000,641,basic,864,1047,150,-3195.00,-1.60,6805.00
213,2000,642,counting,895,994,173,-2445.00,-1.22,7555.00
214,2000,643,unskilled,835,993,194,-3045.00,-1.52,6955.00
214,2000,644,basic,878,1006,176,-1305.00,-0.65,8695.00
214,2000,645,counting,892,973,186,-5535.00,-2.77,4465.00
215,2000,646,unskilled,843,988,193,-3060.00,-1.53,6940.00
215,2000,647,basic,904,976,180,885.00,0.44,10885.00
215,2000,648,counting,901,992,166,1230.00,0.61,11230.00
216,2000,649,unskilled,861,971,185,-1965.00,-0.98,8035.00
216,2000,650,basic,921,937,189,2820.00,1.41,12820.00
216,2000,651,counting,914,989,163,6795.00,3.40,16795.00
217,2000,652,unskilled,845,981,194,-2325.00,-1.16,7675.00
217,2000,653,basic,877,990,183,-1110.00,-0.56,8890.00
217,2000,654,counting,885,983,182,-5385.00,-2.69,4615.00
218,2000,655,unskilled,831,1007,195,-3975.00,-1.99,6025.00
218,2000,656,basic,899,986,161,-330.00,-0.17,9670.00
218,2000,657,counting,892,998,158,-1155.00,-0.58,8845.00
219,2000,658,unskilled,840,993,190,-3195.00,-1.60,6805.00
219,2000,659,basic,887,987,174,-345.00,-0.17,9655.00
219,2000,660,counting,851,1016,178,-8865.00,-4.43,1135.00
220,2000,661,unskilled,859,957,209,-1335.00,-0.67,8665.00
220,2000,662,basic,892,991,177,-930.00,-0.47,9070.00
220,2000,663,counting,897,978,194,2850.00,1.43,12850.00
221,2000,664,unskilled,822,1012,197,-4530.00,-2.27,5470.00
221,2000,665,basic,881,986,184,-795.00,-0.40,9205.00
221,2000,666,counting,906,989,158,-1380.00,-0.69,8620.00
222,2000,667,unskilled,833,973,224,-2850.00,-1.43,7150.00
222,2000,668,basic,858,1009,195,-2175.00,-1.09,7825.00
222,2000,669,counting,857,1012,178,-7440.00,-3.72,2560.00
223,2000,670,unskilled,871,973,184,-1380.00,-0.69,8620.00
223,2000,671,basic,903,987,176,180.00,0.09,10180.00
223,2000,672,counting,902,985,176,-480.00,-0.24,9520.00
224,2000,673,unskilled,795,1039,186,-5820.00,-2.91,4180.00
224,2000,674,basic,887,991,177,-600.00,-0.30,9400.00
224,2000,675,counting,874,992,190,-3495.00,-1.75,6505.00
225,2000,676,unskilled,838,990,197,-2955.00,-1.48,7045.00
225,2000,677,basic,936,979,165,1980.00,0.99,11980.00
225,2000,678,counting,928,949,184,3720.00,1.86,13720.00
226,2000,679,unskilled,863,971,193,-1785.00,-0.89,8215.00
226,2000,680,basic,895,977,180,300.00,0.15,10300.00
226,2000,681,counting,901,994,166,930.00,0.47,10930.00
227,2000,682,unskilled,860,971,188,-1935.00,-0.97,8065.00
227,2000,683,basic,889,988,172,165.00,0.08,10165.00
227,2000,684,counting,913,966,173,5100.00,2.55,15100.00
228,2000,685,unskilled,807,1043,169,-5850.00,-2.92,4150.00
228,2000,686,basic,894,976,171,-615.00,-0.31,9385.00
228,2000,687,counting,855,1032,170,-6900.00,-3.45,3100.00
229,2000,688,unskilled,848,992,182,-2805.00,-1.40,7195.00
229,2000,689,basic,908,976,178,480.00,0.24,10480.00
229,2000,690,counting,917,945,180,2040.00,1.02,12040.00
230,2000,691,unskilled,861,957,210,-1530.00,-0.77,8470.00
230,2000,692,basic,903,973,164,690.00,0.34,10690.00
230,2000,693,counting,916,983,161,1410.00,0.70,11410.00
231,2000,694,unskilled,825,996,201,-3510.00,-1.75,6490.00
231,2000,695,basic,912,978,173,300.00,0.15,10300.00
231,2000,696,counting,870,1020,160,-6855.00,-3.43,3145.00
232,2000,697,unskilled,865,960,204,-1290.00,-0.65,8710.00
232,2000,698,basic,873,999,179,-1935.00,-0.97,8065.00
232,2000,699,counting,905,979,174,3990.00,2.00,13990.00
233,2000,700,unskilled,829,985,222,-3390.00,-1.70,6610.00
233,2000,701,basic,889,981,181,-405.00,-0.20,9595.00
233,2000,702,counting,900,975,170,-2715.00,-1.36,7285.00
234,2000,703,unskilled,829,983,210,-3060.00,-1.53,6940.00
234,2000,704,basic,932,955,183,1305.00,0.65,11305.00
234,2000,705,counting,871,1007,169,-6255.00,-3.13,3745.00
235,2000,706,unskilled,785,1014,219,-5490.00,-2.75,4510.00
235,2000,707,basic,898,991,163,90.00,0.04,10090.00
235,2000,708,counting,901,968,175,3975.00,1.99,13975.00
236,2000,709,unskilled,852,989,189,-2640.00,-1.32,7360.00
236,2000,710,basic,906,985,150,15.00,0.01,10015.00
236,2000,711,counting,918,985,148,1755.00,0.88,11755.00
237,2000,712,unskilled,864,983,191,-1770.00,-0.89,8230.00
237,2000,713,basic,928,967,164,2160.00,1.08,12160.00
237,2000,714,counting,927,958,170,2640.00,1.32,12640.00
238,2000,715,unskilled,856,965,201,-1605.00,-0.80,8395.00
238,2000,716,basic,915,963,170,1725.00,0.86,11725.00
238,2000,717,counting,895,992,174,2220.00,1.11,12220.00
239,2000,718,unskilled,802,1019,198,-5280.00,-2.64,4720.00
239,2000,719,basic,889,966,191,-165.00,-0.08,9835.00
239,2000,720,counting,873,1023,168,-6555.00,-3.28,3445.00
240,2000,721,unskilled,857,954,214,-1260.00,-0.63,8740.00
240,2000,722,basic,909,985,164,315.00,0.16,10315.00
240,2000,723,counting,904,979,176,-975.00,-0.49,9025.00
241,2000,724,unskilled,797,1005,214,-4635.00,-2.32,5365.00
241,2000,725,basic,886,997,173,-1050.00,-0.53,8950.00
241,2000,726,counting,857,1051,148,-7590.00,-3.79,2410.00
242,2000,727,unskilled,844,985,199,-2955.00,-1.48,7045.00
242,2000,728,basic,868,996,179,-1470.00,-0.73,8530.00
242,2000,729,counting,897,993,166,6615.00,3.31,16615.00
243,2000,730,unskilled,811,1007,209,-4290.00,-2.15,5710.00
243,2000,731,basic,868,1005,175,-1875.00,-0.94,8125.00
243,2000,732,counting,902,999,152,2025.00,1.01,12025.00
244,2000,733,unskilled,825,1003,198,-3990.00,-2.00,6010.00
244,2000,734,basic,899,988,174,-420.00,-0.21,9580.00
244,2000,735,counting,899,984,170,1635.00,0.82,11635.00
245,2000,736,unskilled,873,965,193,-1185.00,-0.59,8815.00
245,2000,737,basic,891,979,177,-480.00,-0.24,9520.00
245,2000,738,counting,896,972,178,3900.00,1.95,13900.00
246,2000,739,unskilled,872,970,188,-1410.00,-0.70,8590.00
246,2000,740,basic,906,952,184,1260.00,0.63,11260.00
246,2000,741,counting,931,973,171,2250.00,1.12,12250.00
247,2000,742,unskilled,892,943,195,45.00,0.02,10045.00
247,2000,743,basic,927,939,181,2895.00,1.45,12895.00
247,2000,744,counting,943,959,162,6585.00,3.29,16585.00
248,2000,745,unskilled,823,1000,209,-3615.00,-1.81,6385.00
248,2000,746,basic,956,937,163,3300.00,1.65,13300.00
248,2000,747,counting,943,929,188,9615.00,4.81,19615.00
249,2000,748,unskilled,807,1028,189,-5355.00,-2.68,4645.00
249,2000,749,basic,902,983,165,570.00,0.28,10570.00
249,2000,750,counting,886,988,173,-690.00,-0.34,9310.00
250,2000,751,unskilled,855,953,213,-1470.00,-0.73,8530.00
250,2000,752,basic,947,922,168,3195.00,1.60,13195.00
250,2000,753,counting,900,989,161,690.00,0.34,10690.00
251,2000,754,unskilled,817,1004,203,-4260.00,-2.13,5740.00
251,2000,755,basic,873,1028,167,-2550.00,-1.27,7450.00
251,2000,756,counting,890,1000,165,1020.00,0.51,11020.00
252,2000,757,unskilled,860,979,186,-2160.00,-1.08,7840.00
252,2000,758,basic,913,963,185,1545.00,0.77,11545.00
252,2000,759,counting,896,970,187,3540.00,1.77,13540.00
253,2000,760,unskilled,839,974,218,-2685.00,-1.34,7315.00
253,2000,761,basic,866,993,181,-1635.00,-0.82,8365.00
253,2000,762,counting,902,1001,163,-1140.00,-0.57,8860.00
254,2000,763,unskilled,873,956,206,-1065.00,-0.53,8935.00
254,2000,764,basic,894,1005,159,-1020.00,-0.51,8980.00
254,2000,765,counting,919,973,168,-2850.00,-1.43,7150.00
255,2000,766,unskilled,821,1010,184,-4155.00,-2.08,5845.00
255,2000,767,basic,905,967,170,615.00,0.31,10615.00
255,2000,768,counting,889,979,175,1845.00,0.92,11845.00
256,2000,769,unskilled,855,957,211,-1755.00,-0.88,8245.00
256,2000,770,basic,899,968,178,360.00,0.18,10360.00
256,2000,771,counting,929,943,183,2445.00,1.22,12445.00
257,2000,772,unskilled,857,1017,153,-3315.00,-1.66,6685.00
257,2000,773,basic,897,985,175,-75.00,-0.04,9925.00
257,2000,774,counting,898,995,148,2100.00,1.05,12100.00
258,2000,775,unskilled,833,1017,188,-4200.00,-2.10,5800.00
258,2000,776,basic,863,1014,175,-2235.00,-1.12,7765.00
258,2000,777,counting,863,1046,154,-3525.00,-1.76,6475.00
259,2000,778,unskilled,846,985,193,-2640.00,-1.32,7360.00
259,2000,779,basic,906,962,183,1215.00,0.61,11215.00
259,2000,780,counting,916,942,180,4125.00,2.06,14125.00
260,2000,781,unskilled,879,965,181,-975.00,-0.49,9025.00
260,2000,782,basic,902,970,171,270.00,0.14,10270.00
260,2000,783,counting,919,958,175,4200.00,2.10,14200.00
261,2000,784,unskilled,861,961,217,-1425.00,-0.71,8575.00
261,2000,785,basic,865,1013,193,-1620.00,-0.81,8380.00
261,2000,786,counting,864,987,191,3030.00,1.51,13030.00
262,2000,787,unskilled,854,981,193,-2175.00,-1.09,7825.00
262,2000,788,basic,895,981,176,-30.00,-0.01,9970.00
262,2000,789,counting,876,995,175,-3420.00,-1.71,6580.00
263,2000,790,unskilled,864,961,199,-1470.00,-0.73,8530.00
263,2000,791,basic,900,983,169,435.00,0.22,10435.00
263,2000,792,counting,892,1002,167,-1965.00,-0.98,8035.00
264,2000,793,unskilled,813,1018,205,-4950.00,-2.48,5050.00
264,2000,794,basic,867,1007,166,-2430.00,-1.22,7570.00
264,2000,795,counting,872,980,192,-2280.00,-1.14,7720.00
265,2000,796,unskilled,832,1004,203,-3645.00,-1.82,6355.00
265,2000,797,basic,928,971,156,1425.00,0.71,11425.00
265,2000,798,counting,892,982,181,-4050.00,-2.02,5950.00
266,2000,799,unskilled,839,982,204,-2640.00,-1.32,7360.00
266,2000,800,basic,891,982,196,-270.00,-0.14,9730.00
266,2000,801,counting,853,1016,177,-585.00,-0.29,9415.00
267,2000,802,unskilled,871,987,180,-2025.00,-1.01,7975.00
267,2000,803,basic,896,975,180,-390.00,-0.20,9610.00
267,2000,804,counting,882,1001,159,2985.00,1.49,12985.00
268,2000,805,unskilled,804,1006,216,-4410.00,-2.21,5590.00
268,2000,806,basic,850,998,189,-2340.00,-1.17,7660.00
268,2000,807,counting,870,1020,160,-1575.00,-0.79,8425.00
269,2000,808,unskilled,858,938,217,-915.00,-0.46,9085.00
269,2000,809,basic,894,977,182,-315.00,-0.16,9685.00
269,2000,810,counting,899,974,180,525.00,0.26,10525.00
270,2000,811,unskilled,815,969,230,-3075.00,-1.54,6925.00
